#====================
kp=0.1000
#n_loop, t_ms, des_pos, e, diff, position
7771,44835.73,3152,-96,70,3248
7772,44841.44,3457,244,126,3213
7773,44847.25,3718,625,176,3093
7774,44853.07,3904,766,118,3138
7775,44858.87,3993,875,120,3118
7776,44864.68,3977,885,91,3092
7777,44870.43,3858,765,40,3093
7778,44876.21,3650,545,-11,3105
7779,44881.98,3372,255,-61,3117
7780,44887.72,3058,-116,-122,3174
7781,44893.55,2732,-408,-128,3140
7782,44899.40,2434,-757,-180,3191
7783,44905.19,2199,-1044,-190,3243
7784,44911.08,2047,-1225,-176,3272
7785,44916.96,2000,-1296,-150,3296
7786,44922.83,2061,-1230,-103,3291
7787,44928.68,2224,-1132,-83,3356
7788,44934.52,2470,-795,21,3265
7789,44940.30,2770,-529,26,3299
7790,44946.07,3093,-172,89,3265
7791,44951.83,3407,178,122,3229
7792,44957.63,3679,475,136,3204
7793,44963.44,3879,719,145,3160
7794,44969.25,3985,841,120,3144
7795,44975.03,3987,870,95,3117
7796,44980.76,3885,780,51,3105
7797,44986.53,3690,573,-4,3117
7798,44992.28,3422,284,-58,3138
7799,44998.04,3110,-83,-118,3193
7800,45003.82,2785,-374,-124,3159
7801,45009.65,2481,-722,-176,3203
7802,45015.44,2233,-1015,-189,3248
7803,45021.33,2065,-1295,-213,3360
7804,45027.19,2000,-1305,-133,3305
7805,45033.06,2044,-1247,-107,3291
7806,45038.94,2193,-1163,-91,3356
7807,45044.77,2428,-839,13,3267
7808,45050.50,2719,-521,43,3240
7809,45056.27,3042,-242,59,3284
7810,45062.05,3361,120,120,3241
7811,45067.84,3642,438,139,3204
7812,45073.66,3855,682,141,3173
7813,45079.48,3977,848,134,3129
7814,45085.25,3993,888,100,3105
7815,45091.09,3903,811,58,3092
7816,45096.84,3717,622,5,3095
7817,45102.57,3458,342,-49,3116
7818,45108.33,3149,-2,-103,3151
7819,45114.07,2825,-300,-119,3125
7820,45119.91,2514,-734,-203,3248
7821,45125.74,2257,-1034,-193,3291
7822,45131.62,2079,-1167,-156,3246
7823,45137.50,2002,-1337,-184,3339
7824,45143.33,2034,-1310,-122,3344
7825,45149.25,2174,-1158,-70,3332
7826,45155.05,2401,-914,-18,3315
7827,45160.82,2691,-597,35,3288
7828,45166.63,3015,-234,85,3249
7829,45172.39,3335,113,115,3222
7830,45178.19,3622,439,141,3183
7831,45184.00,3842,688,143,3154
7832,45189.80,3971,866,140,3105
7833,45195.57,3996,997,139,2999
7834,45201.37,3914,844,38,3070
7835,45207.10,3736,669,14,3067
7836,45212.88,3479,411,-36,3068
7837,45218.66,3170,78,-92,3092
7838,45224.38,2846,-280,-135,3126
7839,45230.17,2535,-638,-171,3173
7840,45235.97,2274,-868,-155,3142
7841,45241.77,2090,-1181,-212,3271
7842,45247.69,2004,-1280,-157,3284
7843,45253.52,2028,-1252,-116,3280
7844,45259.40,2160,-1042,-41,3202
7845,45265.23,2382,-888,-42,3270
7846,45270.99,2668,-486,72,3154
7847,45276.74,2989,-215,59,3204
7848,45282.51,3312,152,125,3160
7849,45288.29,3602,474,144,3128
7850,45294.10,3829,737,152,3092
7851,45299.91,3965,980,170,2985
7852,45305.74,3997,956,88,3041
7853,45311.51,3921,879,64,3042
7854,45317.30,3746,678,7,3068
7855,45323.01,3495,413,-38,3082
7856,45328.78,3188,70,-95,3118
7857,45334.51,2863,-288,-136,3151
7858,45340.33,2548,-653,-174,3201
7859,45346.14,2282,-978,-195,3260
7860,45351.96,2095,-1101,-147,3196
7861,45357.84,2005,-1215,-155,3220
7862,45363.69,2026,-1287,-150,3313
7863,45369.55,2154,-1152,-74,3306
7864,45375.37,2374,-908,-17,3282
7865,45381.12,2659,-420,104,3079
7866,45386.96,2984,-163,60,3147
7867,45392.75,3309,105,90,3204
7868,45398.49,3599,430,140,3169
7869,45404.30,3827,755,173,3072
7870,45410.10,3965,848,112,3117
7871,45415.88,3997,894,103,3103
7872,45421.71,3922,830,63,3092
7873,45427.49,3747,654,12,3093
7874,45433.26,3492,376,-45,3116
7875,45439.04,3183,110,-68,3073
7876,45444.81,2855,-348,-172,3203
7877,45450.63,2540,-630,-147,3170
7878,45456.43,2276,-1011,-215,3287
7879,45462.33,2088,-1167,-163,3255
7880,45468.20,2003,-1279,-161,3282
7881,45474.09,2030,-1330,-148,3360
7882,45479.98,2165,-1236,-95,3401
7883,45485.78,2390,-871,22,3261
7884,45491.57,2680,-630,9,3310
7885,45497.29,3002,-287,74,3289
7886,45503.05,3325,60,110,3265
7887,45508.80,3613,374,131,3239
7888,45514.60,3837,633,141,3204
7889,45520.40,3969,785,124,3184
7890,45526.22,3996,845,102,3151
7891,45532.00,3914,781,58,3133
7892,45537.77,3733,594,3,3139
7893,45543.49,3476,313,-53,3163
7894,45549.27,3165,-38,-109,3203
7895,45555.04,2836,-412,-153,3248
7896,45560.87,2522,-779,-188,3301
7897,45566.66,2262,-1067,-193,3329
7898,45572.55,2080,-1282,-192,3362
7899,45578.42,2002,-1377,-166,3379
7900,45584.28,2035,-1347,-125,3382
7901,45590.18,2178,-1197,-74,3375
7902,45596.03,2411,-951,-21,3362
7903,45601.80,2705,-595,47,3300
7904,45607.60,3033,-271,70,3304
7905,45613.35,3354,146,139,3208
7906,45619.16,3641,393,113,3248
7907,45624.96,3856,643,139,3213
7908,45630.77,3978,874,156,3104
7909,45636.58,3992,838,73,3154
7910,45642.32,3898,771,57,3127
7911,45648.08,3708,564,-5,3144
7912,45653.82,3441,287,-54,3154
7913,45659.59,3126,-56,-108,3182
7914,45665.38,2795,-433,-156,3228
7915,45671.18,2487,-786,-184,3273
7916,45676.98,2235,-1005,-166,3240
7917,45682.82,2065,-1324,-228,3389
7918,45688.67,2000,-1348,-142,3348
7919,45694.56,2047,-1237,-90,3284
7920,45700.43,2201,-1140,-84,3341
7921,45706.26,2444,-787,27,3231
7922,45712.03,2744,-544,18,3288
7923,45717.79,3073,-248,64,3321
7924,45723.55,3393,162,139,3231
7925,45729.35,3672,468,138,3204
7926,45735.17,3878,707,142,3171
7927,45740.94,3986,848,127,3138
7928,45746.71,3986,870,93,3116
7929,45752.50,3878,763,44,3115
7930,45758.27,3675,556,-6,3119
7931,45764.00,3400,261,-62,3139
7932,45769.77,3080,-35,-92,3115
7933,45775.51,2752,-402,-150,3154
7934,45781.33,2448,-836,-213,3284
7935,45787.13,2205,-1024,-158,3229
7936,45792.97,2049,-1218,-180,3267
7937,45798.87,2000,-1276,-145,3276
7938,45804.76,2064,-1297,-136,3361
7939,45810.62,2234,-1115,-56,3349
7940,45816.47,2490,-753,33,3243
7941,45822.26,2799,-496,27,3295
7942,45828.03,3130,-143,91,3273
7943,45833.78,3445,213,128,3232
7944,45839.59,3715,513,141,3202
7945,45845.39,3904,727,136,3177
7946,45851.21,3994,856,124,3138
7947,45857.03,3973,855,85,3118
7948,45862.77,3846,717,30,3129
7949,45868.55,3625,486,-20,3139
7950,45874.31,3337,245,-47,3092
7951,45880.05,3012,-211,-157,3223
7952,45885.87,2683,-493,-133,3176
7953,45891.67,2389,-926,-222,3315
7954,45897.50,2162,-1188,-197,3350
7955,45903.35,2028,-1255,-145,3283
7956,45909.23,2004,-1372,-172,3376
7957,45915.10,2094,-1203,-69,3297
7958,45920.94,2285,-1003,-40,3288
7959,45926.79,2557,-723,11,3280
7960,45932.56,2874,-438,41,3312
7961,45938.34,3206,-82,98,3288
7962,45944.05,3512,256,127,3256
7963,45949.84,3765,534,136,3231
7964,45955.64,3934,808,163,3126
7965,45961.47,3999,816,84,3183
7966,45967.24,3953,788,70,3165
7967,45973.01,3802,665,29,3137
7968,45978.78,3562,399,-39,3163
7969,45984.57,3260,76,-89,3184
7970,45990.30,2932,-299,-142,3231
7971,45996.12,2606,-671,-178,3277
7972,46001.93,2325,-914,-164,3239
7973,46007.76,2119,-1237,-220,3356
7974,46013.65,2011,-1351,-169,3362
7975,46019.51,2017,-1351,-135,3368
7976,46025.39,2134,-1232,-87,3366
7977,46031.25,2350,-1000,-30,3350
7978,46037.08,2639,-584,66,3223
7979,46042.87,2965,-308,52,3273
7980,46048.65,3295,46,110,3249
7981,46054.40,3591,376,136,3215
7982,46060.21,3824,640,143,3184
7983,46066.02,3965,814,133,3151
7984,46071.80,3997,879,107,3118
7985,46077.62,3918,813,61,3105
7986,46083.39,3738,642,12,3096
7987,46089.13,3477,345,-54,3132
7988,46094.90,3162,11,-99,3151
7989,46100.62,2832,-360,-147,3192
7990,46106.41,2517,-712,-176,3229
7991,46112.21,2255,-933,-159,3188
7992,46118.02,2076,-1234,-213,3310
7993,46123.89,2001,-1245,-127,3246
7994,46129.76,2040,-1195,-104,3235
7995,46135.68,2191,-1123,-90,3314
7996,46141.52,2432,-759,33,3191
7997,46147.27,2733,-515,21,3248
7998,46153.05,3065,-148,95,3213
7999,46158.83,3390,206,126,3184
8000,46164.64,3672,532,151,3140
8001,46170.46,3879,764,146,3115
8002,46176.27,3987,895,128,3092
8003,46182.05,3984,917,98,3067
8004,46187.77,3873,901,85,2972
8005,46193.51,3665,598,-31,3067
8006,46199.30,3382,301,-59,3081
8007,46205.04,3058,-71,-118,3129
8008,46210.83,2726,-437,-153,3163
8009,46216.66,2422,-691,-145,3113
8010,46222.47,2184,-963,-177,3147
8011,46228.29,2038,-1155,-173,3193
8012,46234.18,2001,-1201,-133,3202
8013,46240.08,2081,-1190,-115,3271
8014,46245.93,2265,-1003,-44,3268
8015,46251.76,2532,-518,93,3050
8016,46257.54,2849,-353,14,3202
8017,46263.32,3184,10,109,3174
8018,46269.08,3497,370,145,3127
8019,46274.87,3756,745,187,3011
8020,46280.67,3929,861,120,3068
8021,46286.48,3999,958,124,3041
8022,46292.26,3955,927,83,3028
8023,46298.05,3805,778,33,3027
8024,46303.80,3566,511,-29,3055
8025,46309.55,3264,196,-74,3068
8026,46315.33,2931,-175,-128,3106
8027,46321.17,2602,-479,-139,3081
8028,46327.01,2319,-881,-208,3200
8029,46332.82,2114,-1045,-153,3159
8030,46338.66,2010,-1178,-157,3188
8031,46344.52,2019,-1264,-152,3283
8032,46350.39,2142,-1129,-72,3271
8033,46356.21,2361,-809,15,3170
8034,46361.96,2650,-581,10,3231
8035,46367.74,2979,-225,84,3204
8036,46373.50,3310,126,117,3184
8037,46379.30,3607,470,150,3137
8038,46385.10,3836,731,151,3105
8039,46390.91,3971,891,137,3080
8040,46396.74,3995,927,103,3068
8041,46402.57,3905,863,67,3042
8042,46408.31,3715,647,0,3068
8043,46414.05,3445,377,-43,3068
8044,46419.82,3125,31,-100,3094
8045,46425.60,2790,-362,-154,3152
8046,46431.42,2476,-715,-177,3191
8047,46437.22,2223,-1017,-192,3240
8048,46443.11,2056,-1221,-183,3277
8049,46448.97,2000,-1293,-150,3293
8050,46454.83,2059,-1240,-108,3299
8051,46460.69,2228,-1105,-70,3333
8052,46466.50,2483,-773,22,3256
8053,46472.25,2793,-447,53,3240
8054,46478.02,3129,-75,104,3204
8055,46483.78,3449,278,133,3171
8056,46489.56,3720,592,153,3128
8057,46495.36,3909,804,144,3105
8058,46501.15,3995,996,157,2999
8059,46506.98,3968,898,60,3070
8060,46512.71,3833,779,42,3054
8061,46518.49,3603,535,-19,3068
8062,46524.27,3304,223,-71,3081
8063,46530.03,2972,-158,-130,3130
8064,46535.86,2639,-525,-162,3164
8065,46541.67,2349,-780,-154,3129
8066,46547.52,2132,-1041,-182,3173
8067,46553.41,2015,-1269,-195,3284
8068,46559.27,2013,-1327,-150,3340
8069,46565.13,2127,-1080,-33,3207
8070,46570.94,2339,-848,-15,3187
8071,46576.70,2625,-535,40,3160
8072,46582.49,2955,-258,57,3213
8073,46588.26,3288,105,119,3183
8074,46594.07,3591,460,152,3131
8075,46599.83,3825,710,146,3115
8076,46605.62,3965,873,136,3092
8077,46611.43,3996,927,108,3069
8078,46617.27,3912,844,59,3068
8079,46623.04,3725,657,9,3068
8080,46628.72,3460,378,-45,3082
8081,46634.49,3140,24,-103,3116
8082,46640.26,2803,-359,-150,3162
8083,46646.10,2486,-639,-147,3125
8084,46651.93,2228,-940,-184,3168
8085,46657.74,2060,-1142,-174,3202
8086,46663.57,2000,-1314,-183,3314
8087,46669.44,2056,-1177,-76,3233
8088,46675.28,2222,-1087,-81,3309
8089,46681.10,2477,-731,33,3208
8090,46686.88,2790,-466,32,3256
8091,46692.64,3127,-26,129,3153
8092,46698.41,3449,255,109,3194
8093,46704.19,3721,573,152,3148
8094,46710.00,3911,795,146,3116
8095,46715.77,3996,904,123,3092
8096,46721.58,3967,886,83,3081
8097,46727.36,3828,748,33,3080
8098,46733.13,3595,500,-24,3095
8099,46738.91,3293,163,-84,3130
8100,46744.68,2959,-203,-130,3162
8101,46750.51,2625,-500,-139,3125
8102,46756.32,2336,-831,-182,3167
8103,46762.14,2124,-1091,-187,3215
8104,46767.98,2012,-1228,-163,3240
8105,46773.83,2016,-1225,-121,3241
8106,46779.76,2137,-1109,-76,3246
8107,46785.55,2356,-855,-9,3211
8108,46791.25,2644,-620,8,3264
8109,46796.99,2973,-268,78,3241
8110,46802.76,3308,95,118,3213
8111,46808.51,3606,436,145,3170
8112,46814.31,3837,708,152,3129
8113,46820.10,3971,866,134,3105
8114,46825.91,3994,901,100,3093
8115,46831.74,3901,821,58,3080
8116,46837.52,3705,623,2,3082
8117,46843.23,3432,340,-50,3092
8118,46849.00,3107,-11,-106,3118
8119,46854.77,2769,-325,-126,3094
8120,46860.62,2454,-672,-171,3126
8121,46866.42,2205,-962,-183,3167
8122,46872.23,2047,-1149,-171,3196
8123,46878.13,2000,-1210,-139,3210
8124,46883.98,2072,-1137,-91,3209
8125,46889.81,2251,-948,-38,3199
8126,46895.60,2516,-554,62,3070
8127,46901.39,2837,-383,13,3220
8128,46907.15,3175,-10,110,3185
8129,46912.91,3493,356,145,3137
8130,46918.72,3757,640,149,3117
8131,46924.51,3932,840,144,3092
8132,46930.32,3999,931,120,3068
8133,46936.11,3951,911,85,3040
8134,46941.90,3793,751,27,3042
8135,46947.65,3545,492,-28,3053
8136,46953.39,3235,167,-80,3068
8137,46959.16,2897,-206,-132,3103
8138,46965.00,2568,-581,-170,3149
8139,46970.78,2290,-904,-187,3194
8140,46976.64,2094,-1136,-183,3230
8141,46982.51,2004,-1257,-162,3261
8142,46988.42,2033,-1220,-110,3253
8143,46994.28,2177,-1073,-63,3250
8144,47000.10,2417,-728,30,3145
8145,47005.86,2721,-471,30,3192
8146,47011.64,3059,-105,99,3164
8147,47017.42,3390,249,131,3141
8148,47023.23,3677,585,159,3092
8149,47029.05,3885,818,151,3067
8150,47034.82,3989,1031,167,2958
8151,47040.66,3979,961,75,3018
8152,47046.40,3856,828,42,3028
8153,47052.14,3635,593,-11,3042
8154,47057.92,3339,296,-59,3043
8155,47063.67,3007,-73,-118,3080
8156,47069.46,2670,-350,-118,3020
8157,47075.26,2372,-790,-211,3162
8158,47081.07,2146,-1057,-185,3203
8159,47086.98,2019,-1212,-167,3231
8160,47092.86,2011,-1257,-139,3268
8161,47098.75,2121,-1049,-42,3170
8162,47104.60,2335,-828,-16,3163
8163,47110.35,2623,-505,46,3128
8164,47116.10,2954,-230,59,3184
8165,47121.88,3292,141,125,3151
8166,47127.69,3597,481,150,3116
8167,47133.51,3833,753,156,3080
8168,47139.31,3970,903,135,3067
8169,47145.12,3994,952,109,3042
8170,47150.93,3902,875,64,3027
8171,47156.71,3704,677,8,3027
8172,47162.42,3428,385,-49,3043
8173,47168.17,3102,35,-101,3067
8174,47173.95,2762,-330,-142,3092
8175,47179.75,2449,-479,-92,2928
8176,47185.50,2201,-904,-217,3105
8177,47191.30,2045,-1082,-161,3127
8178,47197.16,2001,-1055,-97,3056
8179,47203.00,2075,-1090,-119,3165
8180,47208.87,2261,-794,9,3055
8181,47214.64,2530,-692,-38,3222
8182,47220.43,2855,-338,72,3193
8183,47226.19,3195,43,118,3152
8184,47231.97,3513,407,149,3106
8185,47237.77,3773,694,155,3079
8186,47243.54,3941,882,144,3059
8187,47249.33,4000,1055,157,2945
8188,47255.16,3940,914,49,3026
8189,47260.96,3771,743,23,3028
8190,47266.72,3512,470,-34,3042
8191,47272.46,3196,116,-94,3080
8192,47278.23,2855,-248,-134,3103
8193,47284.07,2527,-556,-148,3083
8194,47289.86,2257,-865,-179,3122
8195,47295.68,2074,-1083,-173,3157
8196,47301.52,2000,-1182,-147,3182
8197,47307.40,2047,-1146,-103,3193
8198,47313.30,2209,-978,-47,3187
8199,47319.05,2460,-715,7,3175
8200,47324.73,2769,-271,106,3040
8201,47330.57,3114,4,82,3110
8202,47336.26,3437,287,113,3150
8203,47342.05,3716,590,149,3126
8204,47347.85,3909,886,177,3023
8205,47353.65,3996,915,100,3081
8206,47359.43,3966,899,85,3067
8207,47365.16,3823,754,31,3069
8208,47370.95,3584,504,-24,3080
8209,47376.72,3276,241,-54,3035
8210,47382.50,2936,-204,-153,3140
8211,47388.33,2600,-510,-142,3110
8212,47394.13,2313,-939,-222,3252
8213,47399.95,2107,-1092,-155,3199
8214,47405.85,2006,-1232,-165,3238
8215,47411.68,2026,-1210,-114,3236
8216,47417.56,2164,-1136,-91,3300
8217,47423.36,2399,-813,15,3212
8218,47429.12,2704,-561,19,3265
8219,47434.90,3043,-109,124,3152
8220,47440.71,3380,177,103,3203
8221,47446.53,3672,512,151,3160
8222,47452.33,3883,756,148,3127
8223,47458.12,3989,897,132,3092
8224,47463.94,3979,896,89,3083
8225,47469.68,3854,774,40,3080
8226,47475.46,3628,548,-13,3080
8227,47481.23,3328,210,-80,3118
8228,47487.01,2990,-152,-123,3142
8229,47492.84,2649,-453,-135,3102
8230,47498.69,2350,-795,-182,3145
8231,47504.54,2129,-1118,-208,3247
8232,47510.40,2013,-1260,-168,3273
8233,47516.24,2016,-1209,-105,3225
8234,47522.12,2139,-1131,-89,3270
8235,47527.97,2366,-812,14,3178
8236,47533.73,2664,-568,16,3232
8237,47539.50,3002,-111,126,3113
8238,47545.33,3344,273,142,3071
8239,47551.11,3641,538,133,3103
8240,47556.92,3864,784,152,3080
8241,47562.69,3983,927,135,3056
8242,47568.48,3986,958,105,3028
8243,47574.26,3873,845,50,3028
8244,47580.01,3657,629,-1,3028
8245,47585.73,3366,299,-69,3067
8246,47591.48,3032,-49,-109,3081
8247,47597.27,2690,-441,-161,3131
8248,47603.12,2383,-710,-151,3093
8249,47608.98,2150,-981,-179,3131
8250,47614.80,2021,-1209,-189,3230
8251,47620.68,2010,-1151,-97,3161
8252,47626.55,2120,-913,-19,3033
8253,47632.31,2332,-796,-44,3128
8254,47638.07,2623,-485,44,3108
8255,47643.82,2958,-193,68,3151
8256,47649.60,3299,193,135,3106
8257,47655.41,3607,527,152,3080
8258,47661.22,3841,801,162,3040
8259,47667.02,3975,947,138,3028
8260,47672.83,3992,992,112,3000
8261,47678.63,3890,890,58,3000
8262,47684.41,3683,670,1,3013
8263,47690.14,3397,355,-59,3042
8264,47695.91,3062,-8,-109,3070
8265,47701.67,2721,-383,-150,3104
8266,47707.51,2408,-673,-154,3081
8267,47713.32,2169,-842,-134,3011
8268,47719.14,2028,-1136,-201,3164
8269,47725.03,2006,-1165,-125,3171
8270,47730.89,2105,-1059,-74,3164
8271,47736.70,2312,-840,-18,3152
8272,47742.46,2598,-538,36,3136
8273,47748.25,2934,-258,58,3192
8274,47754.05,3278,114,123,3164
8275,47759.84,3589,473,155,3116
8276,47765.66,3830,750,158,3080
8277,47771.47,3970,902,135,3068
8278,47777.26,3994,953,110,3041
8279,47783.10,3898,872,62,3026
8280,47788.87,3695,655,0,3040
8281,47794.60,3412,372,-47,3040
8282,47800.36,3078,-3,-112,3081
8283,47806.11,2736,-393,-156,3129
8284,47811.92,2422,-749,-181,3171
8285,47817.73,2178,-1024,-184,3202
8286,47823.57,2032,-1204,-174,3236
8287,47829.44,2004,-1235,-132,3239
8288,47835.32,2099,-1137,-84,3236
8289,47841.14,2304,-844,3,3148
8290,47846.86,2586,-618,6,3204
8291,47852.59,2918,-160,121,3078
8292,47858.38,3263,202,128,3061
8293,47864.19,3578,473,128,3105
8294,47870.01,3822,739,153,3083
8295,47875.83,3967,912,143,3055
8296,47881.60,3995,967,113,3028
8297,47887.38,3904,891,66,3013
8298,47893.17,3704,676,3,3028
8299,47898.90,3422,394,-45,3028
8300,47904.67,3089,47,-99,3042
8301,47910.41,2746,-321,-142,3067
8302,47916.24,2429,-688,-178,3117
8303,47922.06,2182,-971,-182,3153
8304,47927.90,2034,-1063,-133,3097
8305,47933.76,2004,-1180,-153,3184
8306,47939.63,2097,-1089,-81,3186
8307,47945.47,2301,-783,13,3084
8308,47951.27,2588,-556,12,3144
8309,47957.02,2922,-187,92,3109
8310,47962.80,3266,200,136,3066
8311,47968.60,3581,555,162,3026
8312,47974.43,3825,809,157,3016
8313,47980.21,3968,982,150,2986
8314,47985.98,3995,1038,120,2957
8315,47991.83,3900,957,71,2943
8316,47997.57,3699,754,14,2945
8317,48003.36,3412,455,-44,2957
8318,48009.13,3077,91,-100,2986
8319,48014.91,2732,-295,-145,3027
8320,48020.76,2415,-549,-131,2964
8321,48026.57,2172,-824,-164,2996
8322,48032.39,2029,-1004,-154,3033
8323,48038.26,2006,-1134,-152,3140
8324,48044.12,2105,-1040,-75,3145
8325,48049.95,2314,-730,20,3044
8326,48055.70,2603,-489,23,3092
8327,48061.48,2940,-141,90,3081
8328,48067.26,3285,230,134,3055
8329,48073.07,3597,569,158,3028
8330,48078.85,3836,820,157,3016
8331,48084.67,3973,1056,176,2917
8332,48090.49,3992,1006,85,2986
8333,48096.30,3889,903,59,2986
8334,48102.09,3679,679,0,3000
8335,48107.80,3391,363,-58,3028
8336,48113.53,3055,-15,-114,3070
8337,48119.32,2709,-395,-153,3104
8338,48125.17,2395,-767,-188,3162
8339,48130.98,2158,-968,-157,3126
8340,48136.82,2023,-1207,-192,3230
8341,48142.70,2009,-1249,-137,3258
8342,48148.56,2118,-1137,-80,3255
8343,48154.38,2336,-911,-23,3247
8344,48160.17,2633,-522,64,3155
8345,48165.96,2975,-229,65,3204
8346,48171.73,3318,144,126,3174
8347,48177.54,3625,473,146,3152
8348,48183.36,3856,750,158,3106
8349,48189.15,3981,901,135,3080
8350,48194.96,3987,919,97,3068
8351,48200.70,3873,816,50,3057
8352,48206.49,3653,586,-10,3067
8353,48212.25,3355,261,-71,3094
8354,48218.00,3015,-116,-124,3131
8355,48223.82,2668,-421,-133,3089
8356,48229.62,2364,-762,-178,3126
8357,48235.43,2136,-924,-141,3060
8358,48241.24,2015,-1195,-200,3210
8359,48247.14,2016,-1271,-149,3287
8360,48252.98,2139,-1153,-79,3292
8361,48258.82,2369,-821,17,3190
8362,48264.60,2674,-567,19,3241
8363,48270.36,3017,-187,95,3204
8364,48276.13,3359,172,124,3187
8365,48281.95,3659,588,183,3071
8366,48287.73,3877,771,132,3106
8367,48293.55,3989,910,132,3079
8368,48299.33,3979,994,124,2985
8369,48305.17,3847,789,17,3058
8370,48310.95,3613,546,-18,3067
8371,48316.73,3305,211,-79,3094
8372,48322.50,2959,-161,-127,3120
8373,48328.33,2616,-464,-137,3080
8374,48334.14,2320,-874,-210,3194
8375,48339.96,2108,-1037,-152,3145
8376,48345.87,2006,-1249,-188,3255
8377,48351.71,2029,-1158,-88,3187
8378,48357.54,2173,-1004,-54,3177
8379,48363.40,2421,-737,6,3158
8380,48369.09,2732,-490,25,3222
8381,48374.85,3079,-116,100,3195
8382,48380.69,3420,336,169,3084
8383,48386.50,3708,582,132,3126
8384,48392.28,3908,816,151,3092
8385,48398.07,3996,929,126,3067
8386,48403.87,3962,907,84,3055
8387,48409.62,3812,770,35,3042
8388,48415.39,3562,507,-28,3055
8389,48421.17,3242,189,-76,3053
8390,48426.90,2896,-185,-130,3081
8391,48432.72,2557,-488,-139,3045
8392,48438.55,2274,-887,-208,3161
8393,48444.35,2080,-1125,-183,3205
8394,48450.21,2001,-1139,-118,3140
8395,48456.09,2047,-1102,-99,3149
8396,48461.94,2213,-809,7,3022
8397,48467.65,2471,-732,-50,3203
8398,48473.43,2796,-285,105,3081
8399,48479.23,3147,222,174,2925
8400,48485.03,3481,401,93,3080
8401,48490.78,3752,784,193,2968
8402,48496.57,3933,905,126,3028
8403,48502.39,3999,999,128,3000
8404,48508.21,3941,941,76,3000
8405,48513.96,3768,768,24,3000
8406,48519.73,3501,487,-35,3014
8407,48525.51,3171,145,-88,3026
8408,48531.30,2820,-261,-147,3081
8409,48537.12,2489,-541,-138,3030
8410,48542.92,2223,-851,-178,3074
8411,48548.74,2052,-1067,-171,3119
8412,48554.60,2000,-1140,-135,3140
8413,48560.46,2074,-1065,-84,3139
8414,48566.28,2264,-949,-60,3213
8415,48572.04,2542,-573,55,3115
8416,48577.82,2877,-285,57,3162
8417,48583.61,3228,111,129,3117
8418,48589.41,3552,460,150,3092
8419,48595.22,3807,739,157,3068
8420,48601.05,3962,920,146,3042
8421,48606.86,3996,970,112,3026
